	id	text	label	confidence_pro	confidence_con	actual
3335	30419	Velmi dobře vysává v rozích a krajích.	0	0.999	0.001	0
3336	33978	Takže nemám s čím bych jí strovnal.	0	0.966	0.034	1
3337	32002	Jednoduche skladovanie a manipulacia.	0	0.999	0.001	0
3338	33455	Dle návodu by ale měla 1 minuta pro běžné zpracování příslušné dávky potravin stačit.	1	0.003	0.997	1
3339	33105	Ale je tvořena pouze jakýmsi gumovým nátrubkem.	1	0.037	0.963	1
3340	32764	Zelený knoflík se nemusí každému hodit do designu kuchyně.	1	0.005	0.995	1
3341	32149	Vysavač dewalt dwv 901 l se ukázal býti výkonným savcem.	1	0.008	0.992	0
3342	33498	Nemám zatím plně odzkoušeno.	0	0.994	0.006	1
3343	34648	Energetická třída jen a+.	1	0.006	0.994	1
3344	33168	Jen návod by mohl mít větší písmenka :).	1	0.004	0.996	1
3345	35617	Že může být slyšet maximálně.	0	0.993	0.007	1
3346	34749	Dostal nějak normálně zaplaceno.	1	0.008	0.992	1
3347	32987	Asi moc dlouho nevydrží.	1	0.007	0.993	1
3348	35294	Tak jako u profi přístrojů.	0	0.989	0.011	1
3349	29170	Co potřebuji a to jsem opravdu náročná.	0	0.998	0.002	0
3350	31728	Prvý kus sloužil 5 let bez sebemenší závady.	0	0.931	0.069	0
3351	32013	Bere chlupy lépe než velký vysavač.	0	0.998	0.002	0
3352	33950	Klidně bych uvítala delší šňůru.	1	0.006	0.994	1
3353	34544	Jistě by šla udělat jednodušeji.	1	0.005	0.995	1
3354	35887	Manipulace s nádobou na vysypani je složitější než jsem byla zvyklá u jiného produktu.	1	0.006	0.994	1
3355	28842	Stačí jen otřít vlhkým hadrem.	0	0.992	0.008	0
3356	30854	Menší hloubka- pronesli jsme ji 60cm širokými dveřmi bez nutnosti oddělení  některých dílů.	1	0.014	0.986	0
3357	30506	Tak prádlo po vytažení z pračky krásně voní čistotou.	0	0.983	0.017	0
3358	33897	Poněkud užší hubice (jako u všech moderních vysavačů).	1	0.004	0.996	1
3359	30749	Již mám několik spotřebičů gorenje.	0	0.975	0.025	0
3360	30704	Pokud vysavate s prazdnym sackem.	1	0.018	0.982	0
3361	34103	Spodní madla pro manipulaci jsou příliš hluboko pod lednicí.	1	0.004	0.996	1
3362	32292	Která tento výrobek také má je vše v pořádku.	0	0.983	0.017	0
3363	33504	Jak to má správně fungovat.	0	0.982	0.018	1
3364	31150	Výfuk vzduchu nahoru - nevíří prach po místnosti.	1	0.023	0.977	0
3365	31633	A možnost ručního vysavače je jen další plus.	0	0.990	0.010	0
3366	35884	Do držáku na láhve umístíte jen 1.	1	0.014	0.986	1
3367	31065	Při vysávání velkých koberců méně hlučný.	1	0.005	0.995	0
3368	32061	Každé ráno si udělám nápoj a můžu jít do práce.	1	0.084	0.916	0
3369	32040	Kolečka a držadlo pro snadnou manipulaci.	0	0.999	0.001	0
3370	30299	Práci s ním si však opravdu užívám.	0	0.992	0.008	0
3371	32010	Nerezová nádoba na led.	1	0.005	0.995	0
3372	34559	Tlačítka jdou trochu ztuha.	1	0.003	0.997	1
3373	33298	Trochu hlučnější a mohl by mít lepší knoflík na zapínání.	1	0.003	0.997	1
3374	35036	Nepřesně uvedená hmotnost místo 145 kg uvedeno 45kg.	1	0.009	0.991	1
3375	32106	Dvě nádoby z kvalitního plastu.	1	0.004	0.996	0
3376	34067	Z boku jak když ji kráva vyplivne z pusy.	1	0.010	0.990	1
3377	29161	Po vyždímání není prádlo totálně pomačkané.	0	0.954	0.046	0
3378	31475	Takže se vejde do menších prostor.	0	0.995	0.005	0
3379	34257	Přestože lednice byla zabalena dostatečně proti jakémukoliv pohybu.	0	0.995	0.005	1
3380	32975	Který má opravdu pěkný design v barvě šedobílé.	0	0.998	0.002	1
3381	32742	Že bude funkční déle než její předchůdkyně ( 15 měsíců a čeká na opravu ložisek ).	0	0.989	0.011	1
3382	33000	Po mokrém vysávání se vysavač musí opláchnout a vysušit.	1	0.003	0.997	1
3383	32251	Dobré pro velkou ruku ;-).	0	0.999	0.001	0
3384	35524	Nebo hadice na vodu vylétnout.	1	0.008	0.992	1
3385	30886	Takže nezabírá moc místa na lince.	0	0.998	0.002	0
3386	33299	Kovová část hadice má tendenci vypadávat.	1	0.003	0.997	1
3387	34353	Pokud dělám kávu pro dvě osoby.	1	0.026	0.974	1
3388	30777	Šnek se otáčí střídavě oběma směry.	1	0.107	0.893	0
3389	35405	Musí se mu pomoct zatřepáním.	1	0.004	0.996	1
3390	31200	Jen je levnějsí koupit sáčky plátěné do vysavačů rowenta.	1	0.007	0.993	0
3391	34947	Že plastové výlisky nevydrží dlouho tuto manipulaci - vysávám každý nebo každá druhý den a pokaždé také nádobu čistím.	1	0.011	0.989	1
3392	30537	Ale vše v pořádku.	0	0.812	0.188	0
3393	34537	Ukazatel výšky hladiny vody resp počtu káv je uvnitř.	0	0.994	0.006	1
3394	33017	Velmi špatně se ovládají spínací knoflíky - jsou malé a poměrně hluboko.	1	0.003	0.997	1
3395	34640	Hlučnější než jsem předpokládala.	0	0.978	0.022	1
3396	30764	Mlýnek a autonatické dávkování nepotřebuji.	0	0.982	0.018	0
3397	31863	Pro nás velké +.	0	0.999	0.001	0
3398	30068	Vysavač je ihned po ruce.	0	0.996	0.004	0
3399	34123	Hadice a příslušenství jsou všechno plast a vypadá to dost fórově.	1	0.003	0.997	1
3400	35460	Toto jsme vyřešili koupí širších a nižších hrnků a nyní je vše bez problémů.	0	0.986	0.014	1
3401	35069	Tak už ani na tu kávu nemáte chuť.	0	0.996	0.004	1
3402	31214	Osvícená část při vysávání.	0	0.999	0.001	0
3403	31282	Láhev s sebou - konečně nějaká co neprotéka.	0	0.995	0.005	0
3404	34579	Motorová část se docela zahřívá.	1	0.003	0.997	1
3405	32383	Velký a dobře uspořádaný interiér.	0	0.999	0.001	0
3406	31136	Je možné ho postavit i bez stojánku.	1	0.010	0.990	0
3407	32186	Možnost připojení elektrického nářadí.	0	0.999	0.001	0
3408	30508	Perfektně chladí i mrazí.	0	0.999	0.001	0
3409	29673	Narozíl od jiných recenzí.	0	0.998	0.002	0
3410	30358	Hlučnost při praní nízká.	1	0.005	0.995	0
3411	33596	Lock systém na sací.	0	0.997	0.003	1
3412	33632	Zatím jsem nic nenašla.	1	0.004	0.996	1
3413	33049	Nelze spolehlivě možné zjistit množství vody v zásobníku.	1	0.004	0.996	1
3414	31631	Je lehký v ruce  dobře se drží.	0	0.999	0.001	0
3415	35883	Chybí popis v češtině.	1	0.003	0.997	1
3416	30923	Sací výkon (možná až moc velký- ale lze nastavovat ).	1	0.040	0.960	0
3417	31398	Lze umývat v myčce.	0	0.998	0.002	0
3418	32954	Lehce se 'hobluje' plastová část co roztáčí nože.	0	0.994	0.006	1
3419	32130	Děkuji za tento vynález.	0	0.989	0.011	0
3420	31918	Ohřívač na vodu je vzhledově pěkný.	0	0.553	0.447	0
3421	35360	Kolečka nemají kovovou osu.	1	0.003	0.997	1
3422	30471	Možnost 2 rychlostí a pulsu.	0	0.999	0.001	0
3423	32115	Stejně jako koberec s nízkým vlasem.	1	0.064	0.936	0
3424	31053	Vydrží v pohodě na vysátí celého domu 120 m2.	0	0.838	0.162	0
3425	34916	Tlacitko na zapnuti/vypnuti je treba drzet asi 3 vteriny.	1	0.003	0.997	1
3426	35265	Prádlo je po tomto ždímání v podstatě slisované u stěn bubnu.	1	0.006	0.994	1
3427	31304	Chod neni prehnane hlucny.	0	0.996	0.004	0
3428	29363	Horké a s krásnou pěnou.	0	0.999	0.001	0
3429	32947	Že je jen s jednou lahví.	0	0.961	0.039	1
3430	34872	Postrádám regulaci výkonu na hadici.	1	0.013	0.987	1
3431	34706	Pred slozenim se musi susit.	1	0.003	0.997	1
3432	35526	Mojí nepozorností jsme museli ledničku vrátit.	1	0.004	0.996	1
3433	32683	Nemá možnost zkrácení programu.	1	0.003	0.997	1
3434	29630	Stroj je tichý a kapacita sáčku je dostačující.	0	0.998	0.002	0
3435	32624	Trochu se už při prvním použití poškrábal hrnkem nerezový kryt odkapávače.	1	0.003	0.997	1
3436	33563	Uvydime jak dlouho vydrzi.	0	0.996	0.004	1
3437	33337	Uspořádání šuplíků tudíž  pouze dostatečné.	0	0.994	0.006	1
3438	33410	Zakladna kavovaru neni moc hezka.	1	0.004	0.996	1
3439	35654	Na dodávané hadici k přívodu vody jsou plastová křidélka.	1	0.003	0.997	1
3440	34750	Nádobka na kafe je hlubší.	1	0.003	0.997	1
3441	29359	Je na první použití silnější výkon znát.	0	0.876	0.124	0
3442	34592	Obchod už vám peníze nevrátí.	1	0.004	0.996	1
3443	29777	Kterou jsme měli 2x.	0	0.988	0.012	0
3444	30794	Což nakonec vede i k finanční úspoře.	0	0.899	0.101	0
3445	32118	Nechat prádlo bez odstředění nebo přidat máchání.	1	0.051	0.949	0
3446	32349	Opravdu se odmrazuje sama a nikde není nic namraženého.	0	0.998	0.002	0
3447	28910	Poměr ceny a k vás už.	0	0.999	0.001	0
3448	32919	Nenašli jsme žádný podrobný návod na změnu otevírání dveří.	1	0.003	0.997	1
3449	32085	Mám ho chvilku ale zatím žádné proti.	1	0.025	0.975	0
3450	34025	Nevím o žádném proti.	1	0.004	0.996	1
3451	35497	Zejmena ve srovnani s vyrobky philips.	0	0.991	0.009	1
3452	32218	Sedne perfektně do ruky.	0	0.999	0.001	0
3453	33404	Při zapnutí a nebo vypnutí se spouští čištění a je nutné mít pod výpustěmi hrnek na zachycení horké vody.	1	0.003	0.997	1
3454	30778	Vše funguje jak má.	0	0.999	0.001	0
3455	31477	Teď jsem se dívala do mrazáku a už by asi bylo potřeba odmrazit.	1	0.005	0.995	0
3456	29755	Pračka dobře pere a je tichá při ždímání.	0	0.999	0.001	0
3457	32519	Zatím jsem na nic nepřišel.	1	0.013	0.987	1
3458	35414	Ale ten se skvěle čistí.	0	0.912	0.088	1
3459	35965	Po vysávání je potřeba vylít vodu a vyčistit nádobu.	1	0.007	0.993	1
3460	32660	Nastavení mi připadá složité.	1	0.005	0.995	1
3461	29575	Zatím jej mám krátce ale jsem spokojená a mohu doporučit.	0	0.999	0.001	0
3462	33341	Při mixování tvrdšího ovoce nebo zeleniny je vhodné dělat přestávky.	1	0.004	0.996	1
3463	31151	Dobrý na koberce i plovoucí podlahu.	0	0.999	0.001	0
3464	28895	Je při chodu tichá a při instalování překvapina její lehkost.	0	0.996	0.004	0
3465	28944	Ždímá i při max otáčkách celkem tiše.	1	0.007	0.993	0
3466	34120	Parkovací poloha není zcela dokonalá a automaticky nevypíná.	1	0.005	0.995	1
3467	29006	Použití trvalého či papír.	0	0.997	0.003	0
3468	30493	Perfektní zboží za výbornou cenu.	0	0.999	0.001	0
3469	31178	Velice jednoduchá obsluha mixéru.	0	0.999	0.001	0
3470	35610	Ale to je drobnost.	1	0.004	0.996	1
3471	34932	Že slouzi jako pojistka proti pretizeni motoru.	1	0.012	0.988	1
3472	33278	Tvarování nádobek trochu brání v propadnutí kousků ovoce/zeleniny k nožíkům.	1	0.003	0.997	1
3473	34758	Ale to je u většiny obdobných.	1	0.005	0.995	1
3474	35824	Díky obložení futer jsem pračku nemohl dostat do koupelny:-(.	1	0.004	0.996	1
3475	34156	I při nastavení na co nejmenší chlazení byly potraviny v lednici hodně ledové.	0	0.958	0.042	1
3476	33062	Nemá deklarované vlastnosti uvedené na stránkách výrobce - zboží vráceno dodavateli.	1	0.003	0.997	1
3477	33805	Cisteni filtru asi nebude moc pohodlne - otvor je nizko u zeme.	1	0.003	0.997	1
3478	29591	Velká a úsporná lednice.	0	0.999	0.001	0
3479	34567	Pokud se zejména tužší zelenina vzpříčí dole mezi stěnami nádobky.	1	0.006	0.994	1
3480	35028	Dražší výměnné sáčky cca 320 kč 4ks.	1	0.003	0.997	1
3481	30198	Vhodné rozměry (malá 'hloubka' přístroje).	0	0.866	0.134	0
3482	32007	Další nástavce v těle vysavače.	1	0.005	0.995	0
3483	31785	Braun dělá nejlepší ponoráky.	1	0.043	0.957	0
3484	29053	Která nepotřebuje velký mrazák.	0	0.995	0.005	0
3485	34636	Určené pro vysavače) a neznalý člověk si objedná nové čerpadlo (dost složité a drahé).	0	0.970	0.030	1
3486	31469	Samostatna tryska na mleko.	0	0.999	0.001	0
3487	35843	Nedokaze prejet svoji vlastni snuru.	1	0.006	0.994	1
3488	34561	Sací hadice a teleskopická hubice jsou horší konstrukce.	1	0.003	0.997	1
3489	31287	Stejnou pračku indesit jsem měla i dříve a byla jsem s ní velmi spokojena.	0	0.998	0.002	0
3490	35651	Známí mají s vydrží stejné zkušenosti.	1	0.333	0.667	1
3491	30563	Odpovídá přesně mým požadavkům.	0	0.986	0.014	0
3492	35258	Slabší napěnění pěny na cappuccino.	1	0.003	0.997	1
3493	34924	Je ostrý jak břitva.	1	0.004	0.996	1
3494	34026	Lednice mám krátce 1týden a ještě není napojená na vodu.	1	0.005	0.995	1
3495	30802	Příznivé rozměry pro skladování (nezabírá moc místa).	0	0.995	0.005	0
3496	31536	Pere tiše sušení a odstřeďování už je slyšet ale ne příliš hlučné.	0	0.993	0.007	0
3497	35041	Na to jak je velká.	0	0.998	0.002	1
3498	34012	Hlučnější než naše stará liebherr.	0	0.882	0.118	1
3499	35216	Přesto tento výrobek doporučuji.	0	0.714	0.286	1
3500	30284	Dobrá cena a i pěkně pere.	0	0.999	0.001	0
3501	35201	Chybí tlačítko 1/2 náplně.	1	0.003	0.997	1
3502	35203	Dlouhý program praní u bavlny.	1	0.017	0.983	1
3503	32629	Ale to jsou snad všechny plnoautomaty.	0	0.972	0.028	1
3504	30946	Proto jsem preferoval tuto značku a tento typ jsem zvolil pro jeho příjemné rozměry do menších prostor.	0	0.988	0.012	0
3505	30449	Výborná nabídka pracích programů.	0	0.980	0.020	0
3506	30577	Je vhodná do nižších teplot.	0	0.996	0.004	0
3507	33537	Jen snad ucpání nálevky tekutým škrobem - nezjistila jsem.	1	0.010	0.990	1
3508	34042	Abych mohla dvířka otevřít.	1	0.006	0.994	1
3509	33295	Kabel je poněkud nízko.	1	0.012	0.988	1
3510	34480	Malý výběr barev u sady se 3 láhvemi.	0	0.998	0.002	1
3511	32456	Produkt mi nebyl vůbec dodán a peníze mi nebyli vůbec vráceny i přes veškeré snahy.	1	0.037	0.963	1
3512	34486	Malý rozsah ovládání síly sání.	0	0.999	0.001	1
3513	30121	Vysavač je opravdu tichý.	0	0.999	0.001	0
3514	35479	Což zrovna v létě není úplně žádoucí.	0	0.856	0.144	1
3515	32133	Krátký odtokova hadice spokojen.	0	0.997	0.003	0
3516	34513	Používejte vysavač přímo do nádoby.	1	0.006	0.994	1
3517	31974	Dvířka mrazáku při otevírání zajedou do prostoru nad mrazák.	1	0.013	0.987	0
3518	34458	Nerez by byla snad ještě hezčí.	1	0.007	0.993	1
3519	35684	Po rozbalení uvnitř vypadlé 2 šroubky.	1	0.003	0.997	1
3520	33369	Nevhodné místo pro připojení konektoru od nabíječky.	1	0.003	0.997	1
3521	29163	Relativne rychla priprava kavy na v60.	0	0.997	0.003	0
3522	33236	Plati se uz jan snad ta znacka.	1	0.006	0.994	1
3523	35334	Při delším či namáhavějším použití začne smrdět.	1	0.008	0.992	1
3524	31169	Že se všech lednic nejlepší kompromis.	1	0.005	0.995	0
3525	31970	Není třeba utrácet více za značkové přístroje.	0	0.976	0.024	0
3526	34944	Pak už spolehlivě drží + - nastavenou teplotu.	0	0.889	0.111	1
3527	34535	Chybí antibakteriální ochrana a oddělená regulace.	1	0.003	0.997	1
3528	32714	Ale to je asi problém všech struhadel.	1	0.004	0.996	1
3529	30401	Opavdu dobře vysává a lehce se tahá.	0	0.999	0.001	0
3530	31280	Tichý chod (ktery je ještě tisejsi nez samotne vysavani).	0	0.999	0.001	0
3531	32540	Ale za tu cenu nelze nic extra očekávat.	1	0.004	0.996	1
3532	32208	Presso má kvalitní hutnou pěnu.	0	0.998	0.002	0
3533	32371	Stačí pustit program espresso bez kapsle.	0	0.994	0.006	0
3534	31867	Prostorná a to jak lednice tak mrazak.	0	0.999	0.001	0
3535	30714	Opravdu výrazně tichý  vysavač.	0	0.999	0.001	0
3536	31626	Chlupy od zvířecího miláčka mizí z koberce jedna radost.	0	0.999	0.001	0
3537	35321	Trubka také není moc dlouhá.	0	0.988	0.012	1
3538	35100	S oběma jsme celá rodina spokojeni.	0	0.999	0.001	1
3539	33059	Takže jediná možnost místo instalace šup za počítač a hledat.	1	0.004	0.996	1
3540	35726	Že bude barva více do béžova.	1	0.118	0.882	1
3541	34040	Mléko je méně napěněné.	0	0.997	0.003	1
3542	29298	Dlouho vydrží na jedno nabití.	0	0.990	0.010	0
3543	34574	Má dvě velké nádoby.	0	0.999	0.001	1
3544	35437	Zkoušel jsem s hubicí kdeco.	1	0.029	0.971	1
3545	31158	Obtizne se shaneji hubice na vysavani kobercu.	1	0.010	0.990	0
3546	35903	Nože by mohly být ostřejší.	1	0.004	0.996	1
3547	34055	Pomalejší reakce dotykového ovládání - ale dá se na to zvyknout - někdy je potřeba prst držet na volbě delší dobu.	1	0.003	0.997	1
3548	32971	Vrátila jsem jej z tohoto důvodu.	1	0.004	0.996	1
3549	31990	Ale lednice je krásně tichá.	1	0.035	0.965	0
3550	33162	Jestli se rozbíhá nebo jestli na to nedostatečně šlápnul a spínač nesepnul.	1	0.009	0.991	1
3551	33584	Pokud se vysává bez kovové trubky (jen černou plastovou částí).	1	0.006	0.994	1
3552	31761	Jsem s ním spokojena.	0	0.997	0.003	0
3553	33970	Po zašroubování jsem ho zkusil a šel.	1	0.018	0.982	1
3554	29756	Velmi rychlá příprava kávy - ve 3 minutách hotovo.	0	0.997	0.003	0
3555	30709	Velmi tichá i při odstřeďování což mne hodně překvapilo (zatím).	0	0.999	0.001	0
3556	35556	Laciné detaily - lícovaní plastů šuplíku na prací prostředky.	1	0.003	0.997	1
3557	31348	Že se dá snadno použít i ruční vysavač a plus je i snadné vyčištění vysátého smetí.	0	0.999	0.001	0
3558	35851	Nevhodný pro některé materiály (cihlový prach při vrtání.	1	0.003	0.997	1
3559	34477	Ale dá se na to zvyknout.	1	0.004	0.996	1
3560	30952	Menší spotřeba vody a výhoda 1000 ot-prádlo není tak moc mokré.	0	0.992	0.008	0
3561	34696	Stlačovací píst není zcela hladný.	1	0.009	0.991	1
3562	29678	Dobře řešené úložné prostory.	0	0.999	0.001	0
3563	33726	Nevím o ničem zásadním snad jenom usazení pračky.	1	0.004	0.996	1
3564	30248	Zatím jsem ji nevyzkoušela.	0	0.978	0.022	0
3565	28799	Dají se použít přihrádky ze staršího typu.	0	0.994	0.006	0
3566	32774	Výrazné - láká děti.	0	0.939	0.061	1
3567	29697	Kupovali jsme v setu se sušičkou bosch wtr85t00by.	0	0.949	0.051	0
3568	31589	Skladný a rychle po ruce.	0	0.999	0.001	0
3569	33355	Návod na obsluhu nepoužitelný.	1	0.003	0.997	1
3570	32020	Velmi nás překvapila tichost praní a také ždímání (oproti minulé pračce neporovnatelné).	0	0.999	0.001	0
3571	30410	Rychlý a moc pěkný design.	0	0.999	0.001	0
3572	33076	Musí mít doma 2 vysavače.	1	0.012	0.988	1
3573	30185	Kde je nouze o místo.	1	0.003	0.997	0
3574	34656	Chybí návod v češtině.	1	0.003	0.997	1
3575	29150	Mám jej teprve pár dní.	0	0.786	0.214	0
3576	29550	Nadstandardní záruka 5 let.	0	0.999	0.001	0
3577	32805	Zatím o ničem nevím.	1	0.004	0.996	1
3578	34142	Neumí si hlídat minimální stav vody a kávy.	1	0.004	0.996	1
3579	33873	Tím pádem se např.	1	0.017	0.983	1
3580	28845	Šikovný aku vysavač za dobrou cenu.	0	0.999	0.001	0
3581	34429	Nešťastně tvarovaná (málo hluboká) hubička na nalévání.	1	0.003	0.997	1
3582	35262	Do dolní přihrádky ve dveřích lze dát pouze jednu větší láhev.	1	0.003	0.997	1
3583	30390	Cena se pohnula dolů po mnoha letech.	0	0.992	0.008	0
3584	34647	I když je třeba část kávy již v hrnku.	1	0.011	0.989	1
3585	35772	Po cca 2měsících se musí měnit filtr na čištění vody.	1	0.003	0.997	1
3586	30113	Vychladí na 4 st.	0	0.867	0.133	0
3587	29080	Je akorát pro menší domácnost.	0	0.999	0.001	0
3588	33108	Snad se brzy ojezdí.	1	0.012	0.988	1
3589	31731	Kávový plnoautomat délonghi esam 4500 mě přímo nadchnul.	0	0.997	0.003	0
3590	32886	Chybí mi jednoduchý patent na vyhození použité kávy z držáku - musí se vyškrábnout lžičkou.	1	0.003	0.997	1
